trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id,failure_type,failure_message
35,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,6,2,"(9,8);(11,0);(12,3);(10,11)",00,9,8,"00:(0,6)","00:(6,2)",00:2,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
36,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,12,1,"(10,9);(7,12);(8,4);(12,3)",00,10,9,"00:(0,6)","00:(12,1)",00:3,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
37,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,7,5,"(2,6);(5,7);(7,3);(4,7)",00,2,6,"00:(0,6)","00:(7,5)",00:3,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
38,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,8,12,"(8,11);(11,11);(9,7);(13,12)",00,9,7,"00:(0,6)","00:(8,12)",00:2,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
39,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,11,0,"(11,3);(1,8);(7,7);(5,6)",00,5,6,"00:(0,6)","00:(11,0)",00:4,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
40,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,9,9,"(6,4);(0,3);(7,5);(11,9)",00,11,9,"00:(0,6)","00:(9,9)",00:1,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
41,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,11,0,"(10,3);(13,4);(10,2);(7,10)",00,7,10,"00:(0,6)","00:(11,0)",00:4,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
42,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,7,12,"(6,3);(9,6);(13,1);(8,5)",00,9,6,"00:(0,6)","00:(7,12)",00:3,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
43,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,2,11,"(9,13);(12,5);(11,8);(2,12)",00,11,8,"00:(0,6)","00:(2,11)",00:1,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
44,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,0,1,"(13,7);(2,8);(3,9);(10,2)",00,13,7,"00:(0,6)","00:(0,1)",00:4,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
45,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,9,0,"(13,0);(4,5);(8,0);(11,10)",00,11,10,"00:(0,6)","00:(9,0)",00:2,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
46,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,3,0,"(1,4);(2,4);(7,5);(2,5)",,,,"00:(0,6)","00:(3,0)",00:0,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
47,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,9,2,"(7,12);(0,2);(7,8);(6,9)",00,7,8,"00:(0,6)","00:(9,2)",00:4,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
48,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,12,4,"(11,4);(9,12);(1,7);(7,13)",00,1,7,"00:(0,6)","00:(12,4)",00:4,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
49,dcta_parity_v1,custom,20a9e06d7fb62d6b174aa5b033cfd684b14ffb0bd9041778ca16560cecf39a12,6fc85a6f13feb0436d009eebf4718b248029fd5c1fd01bbea3771654c0b5e91b,CBAA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110_JLOTT\shards\shard_022_10c_5h\scenarios\grid_clue\g14_d220_ideal_cbaa\task_0002_g14_d220_ideal_cbaa_t25_49.csv,clue_search,7,10,"(7,12);(4,11);(5,2);(8,10)",,,,"00:(0,6)","00:(7,10)",00:0,00,completed,grid_clue,clue,cbaa,,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/cbaa,g14_d220_ideal_cbaa,,
0,dcta_parity_v1,custom,c474c5eae8130ac7794713f914f385f513ef59228090f2c0112870575914e8ef,450b4e482bccc73631d825e6adafdc5552e03133ddd78df70f2690c456e39b3a,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_009_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0003_g14_d220_ideal_acbba_t00_09.csv,clue_search,1,5,"(5,0);(10,12);(1,2);(2,11)",00,2,11,"00:(0,6)","00:(1,5)",00:2,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
1,dcta_parity_v1,custom,c474c5eae8130ac7794713f914f385f513ef59228090f2c0112870575914e8ef,450b4e482bccc73631d825e6adafdc5552e03133ddd78df70f2690c456e39b3a,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_009_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0003_g14_d220_ideal_acbba_t00_09.csv,clue_search,12,2,"(3,0);(2,0);(13,3);(8,1)",00,2,0,"00:(0,6)","00:(12,2)",00:3,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
2,dcta_parity_v1,custom,c474c5eae8130ac7794713f914f385f513ef59228090f2c0112870575914e8ef,450b4e482bccc73631d825e6adafdc5552e03133ddd78df70f2690c456e39b3a,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_009_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0003_g14_d220_ideal_acbba_t00_09.csv,clue_search,3,2,"(1,2);(8,12);(13,13);(8,10)",00,8,10,"00:(0,6)","00:(3,2)",00:2,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
3,dcta_parity_v1,custom,c474c5eae8130ac7794713f914f385f513ef59228090f2c0112870575914e8ef,450b4e482bccc73631d825e6adafdc5552e03133ddd78df70f2690c456e39b3a,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_009_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0003_g14_d220_ideal_acbba_t00_09.csv,clue_search,10,12,"(13,10);(11,11);(3,12);(8,12)",00,13,10,"00:(0,6)","00:(10,12)",00:1,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
4,dcta_parity_v1,custom,c474c5eae8130ac7794713f914f385f513ef59228090f2c0112870575914e8ef,450b4e482bccc73631d825e6adafdc5552e03133ddd78df70f2690c456e39b3a,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_009_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0003_g14_d220_ideal_acbba_t00_09.csv,clue_search,1,6,"(13,12);(9,3);(3,10);(0,1)",,,,"00:(0,6)","00:(1,6)",00:0,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
5,dcta_parity_v1,custom,c474c5eae8130ac7794713f914f385f513ef59228090f2c0112870575914e8ef,450b4e482bccc73631d825e6adafdc5552e03133ddd78df70f2690c456e39b3a,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_009_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0003_g14_d220_ideal_acbba_t00_09.csv,clue_search,12,6,"(13,10);(2,0);(12,5);(4,5)",,,,"00:(0,6)","00:(12,6)",00:0,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
6,dcta_parity_v1,custom,c474c5eae8130ac7794713f914f385f513ef59228090f2c0112870575914e8ef,450b4e482bccc73631d825e6adafdc5552e03133ddd78df70f2690c456e39b3a,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_009_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0003_g14_d220_ideal_acbba_t00_09.csv,clue_search,2,7,"(8,4);(8,0);(2,2);(6,10)",,,,"00:(0,6)","00:(2,7)",00:0,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
7,dcta_parity_v1,custom,c474c5eae8130ac7794713f914f385f513ef59228090f2c0112870575914e8ef,450b4e482bccc73631d825e6adafdc5552e03133ddd78df70f2690c456e39b3a,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_009_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0003_g14_d220_ideal_acbba_t00_09.csv,clue_search,8,12,"(12,3);(4,4);(4,11);(12,12)",00,4,11,"00:(0,6)","00:(8,12)",00:1,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
8,dcta_parity_v1,custom,c474c5eae8130ac7794713f914f385f513ef59228090f2c0112870575914e8ef,450b4e482bccc73631d825e6adafdc5552e03133ddd78df70f2690c456e39b3a,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_009_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0003_g14_d220_ideal_acbba_t00_09.csv,clue_search,11,6,"(9,0);(12,6);(9,11);(13,6)",,,,"00:(0,6)","00:(11,6)",00:0,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
9,dcta_parity_v1,custom,c474c5eae8130ac7794713f914f385f513ef59228090f2c0112870575914e8ef,450b4e482bccc73631d825e6adafdc5552e03133ddd78df70f2690c456e39b3a,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_009_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0003_g14_d220_ideal_acbba_t00_09.csv,clue_search,10,7,"(0,7);(11,13);(9,11);(4,8)",,,,"00:(0,6)","00:(10,7)",00:0,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
10,dcta_parity_v1,custom,512aff29c2d0668bc75aae280142cb4c1d8c49e0bce7edd7d1296aa1c2f33e94,1d2767306ad0f05deae88b62b8fc0ef47f1118798dac6b218ec6f585263e5022,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_010_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0004_g14_d220_ideal_acbba_t10_19.csv,clue_search,3,10,"(8,11);(2,1);(7,12);(4,10)",,,,"00:(0,6)","00:(3,10)",00:0,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
11,dcta_parity_v1,custom,512aff29c2d0668bc75aae280142cb4c1d8c49e0bce7edd7d1296aa1c2f33e94,1d2767306ad0f05deae88b62b8fc0ef47f1118798dac6b218ec6f585263e5022,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_010_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0004_g14_d220_ideal_acbba_t10_19.csv,clue_search,11,1,"(12,0);(11,10);(3,12);(7,2)",00,11,10,"00:(0,6)","00:(11,1)",00:3,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
12,dcta_parity_v1,custom,512aff29c2d0668bc75aae280142cb4c1d8c49e0bce7edd7d1296aa1c2f33e94,1d2767306ad0f05deae88b62b8fc0ef47f1118798dac6b218ec6f585263e5022,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_010_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0004_g14_d220_ideal_acbba_t10_19.csv,clue_search,10,3,"(11,4);(2,8);(10,11);(6,5)",00,2,8,"00:(0,6)","00:(10,3)",00:3,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
13,dcta_parity_v1,custom,512aff29c2d0668bc75aae280142cb4c1d8c49e0bce7edd7d1296aa1c2f33e94,1d2767306ad0f05deae88b62b8fc0ef47f1118798dac6b218ec6f585263e5022,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_010_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0004_g14_d220_ideal_acbba_t10_19.csv,clue_search,11,9,"(11,5);(8,12);(4,9);(4,5)",,,,"00:(0,6)","00:(11,9)",00:0,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
14,dcta_parity_v1,custom,512aff29c2d0668bc75aae280142cb4c1d8c49e0bce7edd7d1296aa1c2f33e94,1d2767306ad0f05deae88b62b8fc0ef47f1118798dac6b218ec6f585263e5022,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_010_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0004_g14_d220_ideal_acbba_t10_19.csv,clue_search,7,9,"(11,13);(2,11);(3,11);(9,5)",,,,"00:(0,6)","00:(7,9)",00:0,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
15,dcta_parity_v1,custom,512aff29c2d0668bc75aae280142cb4c1d8c49e0bce7edd7d1296aa1c2f33e94,1d2767306ad0f05deae88b62b8fc0ef47f1118798dac6b218ec6f585263e5022,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_010_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0004_g14_d220_ideal_acbba_t10_19.csv,clue_search,2,9,"(6,8);(4,8);(11,12);(7,4)",00,4,8,"00:(0,6)","00:(2,9)",00:2,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
16,dcta_parity_v1,custom,512aff29c2d0668bc75aae280142cb4c1d8c49e0bce7edd7d1296aa1c2f33e94,1d2767306ad0f05deae88b62b8fc0ef47f1118798dac6b218ec6f585263e5022,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_010_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0004_g14_d220_ideal_acbba_t10_19.csv,clue_search,6,5,"(0,10);(9,13);(13,2);(5,8)",00,5,8,"00:(0,6)","00:(6,5)",00:3,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
17,dcta_parity_v1,custom,512aff29c2d0668bc75aae280142cb4c1d8c49e0bce7edd7d1296aa1c2f33e94,1d2767306ad0f05deae88b62b8fc0ef47f1118798dac6b218ec6f585263e5022,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_010_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0004_g14_d220_ideal_acbba_t10_19.csv,clue_search,12,11,"(11,12);(11,11);(10,10);(12,12)",00,10,10,"00:(0,6)","00:(12,11)",00:1,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
18,dcta_parity_v1,custom,512aff29c2d0668bc75aae280142cb4c1d8c49e0bce7edd7d1296aa1c2f33e94,1d2767306ad0f05deae88b62b8fc0ef47f1118798dac6b218ec6f585263e5022,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_010_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0004_g14_d220_ideal_acbba_t10_19.csv,clue_search,6,13,"(11,12);(12,13);(12,10);(2,10)",00,2,10,"00:(0,6)","00:(6,13)",00:4,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
19,dcta_parity_v1,custom,512aff29c2d0668bc75aae280142cb4c1d8c49e0bce7edd7d1296aa1c2f33e94,1d2767306ad0f05deae88b62b8fc0ef47f1118798dac6b218ec6f585263e5022,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_010_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0004_g14_d220_ideal_acbba_t10_19.csv,clue_search,7,13,"(8,13);(3,5);(5,4);(11,11)",00,11,11,"00:(0,6)","00:(7,13)",00:1,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
20,dcta_parity_v1,custom,32f9e935985a45c790ed4057b72cec4b95309b3bea007b8570741789287ce7a9,85857ae29012242a3e2615ab7cc26d4117088d34ddfdac7a21827cca3e20b44f,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_011_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0005_g14_d220_ideal_acbba_t20_29.csv,clue_search,9,5,"(10,9);(9,6);(6,5);(0,11)",00,9,6,"00:(0,6)","00:(9,5)",00:3,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
21,dcta_parity_v1,custom,32f9e935985a45c790ed4057b72cec4b95309b3bea007b8570741789287ce7a9,85857ae29012242a3e2615ab7cc26d4117088d34ddfdac7a21827cca3e20b44f,ACBBA,ideal,1.0,14,196,1,220.0,196.0,g14_d220_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_011_10c_5h\scenarios\grid_clue\g14_d220_ideal_acbba\task_0005_g14_d220_ideal_acbba_t20_29.csv,clue_search,3,1,"(12,8);(3,4);(3,3);(7,1)",00,12,8,"00:(0,6)","00:(3,1)",00:3,00,completed,grid_clue,clue,acbba,8,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/acbba,g14_d220_ideal_acbba,,
