trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status
0,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,101,20,88,40.8887,0.46464431818181817,0.4768,0.6407,0.8785,23.4678,0.2666795454545455,0.27590000000000003,0.4083,0.5579,88,17.4209,0.19796477272727273,0.20165,0.2425,0.3206,completed
0,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,25,1,0,26,0,1,0,0,0,0.0,0,0,61,52,9,52,9,7,3.505,0.5007142857142857,0.5204,0.6985,0.6985,2.0775,0.2967857142857143,0.2886,0.4737,0.4737,7,1.4275,0.20392857142857143,0.2248,0.2693,0.2693,completed
0,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,26,4,0,27,0,0,0,0,0,0.0,0,0,60,53,7,57,6,4,2.1662,0.54155,0.51425,0.7645,0.7645,1.4112,0.3528,0.3283,0.5408,0.5408,4,0.755,0.18875,0.19779999999999998,0.2237,0.2237,completed
0,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,103,18,88,39.2171,0.44564886363636363,0.46709999999999996,0.6224,0.7431,22.3356,0.25381363636363635,0.23595,0.4115,0.5365,88,16.8815,0.19183522727272725,0.1991,0.2407,0.2854,completed
1,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,8,1,0,8,1,0,0,0,0,0.0,0,0,23,18,5,66,11,52,12.4627,0.23966730769230768,0.19440000000000002,0.4046,0.6208,4.689,0.09017307692307693,0.06520000000000001,0.2077,0.3767,52,7.7737,0.14949423076923077,0.12190000000000001,0.2219,0.2813,completed
1,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,23,2,0,24,0,1,0,0,0,0.0,0,0,51,47,4,41,8,4,1.8229,0.455725,0.43125,0.5712,0.5712,0.9877,0.246925,0.2156,0.3614,0.3614,4,0.8351999999999999,0.20879999999999999,0.20565,0.2298,0.2298,completed
1,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,82,16,77,29.0577,0.3773727272727273,0.2901,0.755,0.8126,15.5302,0.2016909090909091,0.0982,0.5181,0.5619,77,13.5275,0.1756818181818182,0.1834,0.2392,0.3788,completed
1,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,9,2,0,10,0,0,0,0,0,0.0,0,0,25,20,5,64,10,48,13.3174,0.27744583333333334,0.22575,0.447,0.6328,6.0263,0.12554791666666668,0.0995,0.2407,0.3901,48,7.2911,0.15189791666666666,0.12614999999999998,0.2374,0.2464,completed
2,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,63,9,54,21.4996,0.39814074074074074,0.39405,0.6595,0.7226,11.4197,0.21147592592592593,0.20525,0.4255,0.5064,54,10.0799,0.1866648148148148,0.1897,0.2451,0.2949,completed
2,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,16,3,0,17,0,0,0,0,0,0.0,0,0,39,33,6,29,6,4,2.1932,0.5483,0.5208,0.7096,0.7096,1.3415,0.335375,0.3214,0.4747,0.4747,4,0.8517,0.212925,0.21439999999999998,0.2349,0.2349,completed
2,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,9,2,0,10,0,0,0,0,0,0.0,0,0,27,20,7,40,6,25,12.5483,0.5019319999999999,0.2857,0.5759,5.6331,3.2641999999999998,0.130568,0.1064,0.3687,0.4819,25,9.2841,0.371364,0.1844,0.2567,5.1512,completed
2,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,1,0,0,2,0,0,0,0,0,0.0,0,0,7,4,3,57,9,51,25.7067,0.5040529411764706,0.5292,0.6734,0.734,15.1481,0.297021568627451,0.3317,0.4207,0.4425,51,10.5586,0.2070313725490196,0.2126,0.249,0.3339,completed
3,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,4,0,0,5,0,0,0,0,0,0.0,0,0,13,10,3,65,14,61,20.426,0.33485245901639343,0.3305,0.53,0.6625,9.7111,0.1591983606557377,0.1438,0.2761,0.4249,61,10.7149,0.17565409836065574,0.1827,0.2539,0.313,completed
3,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,22,2,0,23,0,0,0,0,0,0.0,0,0,51,45,6,35,7,4,1.6024,0.4006,0.4209,0.5077,0.5077,0.8181,0.204525,0.19240000000000002,0.306,0.306,4,0.7843,0.196075,0.20529999999999998,0.2481,0.2481,completed
3,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,1,0,0,2,0,0,0,0,0,0.0,0,0,8,4,4,73,12,70,21.889,0.3127,0.2823,0.5805,0.7882,9.3822,0.13403142857142855,0.10535,0.3541,0.3813,70,12.5068,0.17866857142857143,0.1805,0.262,0.4305,completed
3,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,6,3,0,7,0,0,0,0,0,0.0,0,0,21,14,7,57,14,54,15.200099999999999,0.2814833333333333,0.2734,0.4996,0.7014,6.0618,0.11225555555555555,0.0988,0.2912,0.418,54,9.1383,0.16922777777777775,0.17515,0.2422,0.2834,completed
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,2,0,0,3,0,0,0,0,0,0.0,0,0,12,6,6,93,15,90,35.1011,0.39001222222222226,0.4164,0.525,0.6271,18.2411,0.20267888888888888,0.2122,0.307,0.3212,90,16.86,0.18733333333333332,0.19455,0.2218,0.319,completed
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,28,5,0,29,0,0,1,1,0,0.0,0,0,70,58,12,44,6,5,2.2273,0.44546,0.3987,0.592,0.592,1.2721,0.25442,0.2207,0.3743,0.3743,5,0.9552,0.19104000000000002,0.178,0.2401,0.2401,completed
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,12,0,0,12,1,2,1,1,0,0.0,0,0,37,27,10,70,12,55,23.648,0.4299636363636364,0.3985,0.5943,0.629,13.0954,0.23809818181818182,0.2159,0.3419,0.4205,55,10.5526,0.19186545454545453,0.1907,0.2425,0.2524,completed
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,97,21,96,38.7159,0.40329062499999996,0.39244999999999997,0.5964,0.7141,20.8084,0.21675416666666666,0.21050000000000002,0.3793,0.4408,96,17.9075,0.18653645833333332,0.1888,0.2308,0.3975,completed
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,8,2,0,9,0,0,0,0,0,0.0,0,0,25,18,7,48,9,50,14.7827,0.29565400000000003,0.29585,0.4559,0.636,6.1425,0.12285,0.11710000000000001,0.1848,0.3696,50,8.6402,0.172804,0.17880000000000001,0.2664,0.3007,completed
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,1,0,0,2,0,0,0,0,0,0.0,0,0,6,4,2,66,11,72,25.9126,0.35989722222222226,0.31925000000000003,0.6354,0.6718,13.0169,0.18079027777777779,0.13825,0.419,0.4406,72,12.8957,0.17910694444444444,0.18225,0.2193,0.2361,completed
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,22,3,0,23,0,0,0,0,0,0.0,0,0,51,45,6,25,7,4,1.9684,0.4921,0.47185,0.6908,0.6908,1.1872,0.2968,0.271,0.4604,0.4604,4,0.7812,0.1953,0.20085,0.2304,0.2304,completed
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,5,targets_5_hipc_h3_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,63,18,75,29.9531,0.39937466666666666,0.3615,0.5484,0.8659,15.9187,0.21224933333333332,0.1762,0.3335,0.6556,75,14.0344,0.18712533333333334,0.1888,0.2151,0.3072,completed
