trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,42.081163500151305,42.081163500151305,0,0,0,68,24,71,1,6,0,0,0,0.0,0,247,0,266,795,0,72,194,144,122,0.0,53.2,24.4,acbba_entry:122;collision_intent:72;state:72,0.44999999999999996,0.13732394366197176,127,36.1721,0.6982,14.3845,0.466,127,21.7876,0.2322,completed
1,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,30.04962589098041,30.04962589098041,0,0,0,38,13,40,2,0,1,1,0,0.0,0,193,0,157,468,0,44,113,86,71,0.0,31.4,14.2,acbba_entry:71;collision_intent:44;state:42,0.1499999999999999,0.2124999999999999,130,36.2798,0.6357,12.814,0.4052,130,23.4658,0.3375,completed
2,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,37.02432501399829,37.02432501399829,0,0,0,35,22,39,0,1,0,0,0,0.0,0,252,0,155,462,0,38,117,77,78,0.0,31.0,15.6,acbba_entry:78;collision_intent:38;state:39,0.55,0.4423076923076923,190,50.9012,0.6337,18.1889,0.4119,190,32.7123,0.2417,completed
3,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,48.40876941089385,48.40876941089385,0,0,0,39,28,43,0,1,0,0,0,0.0,0,339,0,158,471,0,44,114,87,71,0.0,31.6,14.2,acbba_entry:71;collision_intent:44;state:43,0.55,0.4709302325581395,269,56.1418,0.6348,18.8215,0.4157,269,37.3203,0.2578,completed
4,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,43.776223221794275,43.776223221794275,0,0,0,44,26,47,1,0,0,0,0,0.0,0,295,0,191,570,0,50,141,98,93,0.0,38.2,18.6,acbba_entry:93;collision_intent:50;state:48,0.55,0.4414893617021276,214,59.5231,0.6241,21.6117,0.4069,214,37.9114,0.3016,completed
5,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,36.23086696276507,36.23086696276507,0,0,0,49,22,53,0,5,0,0,0,0.0,0,229,0,238,711,0,54,184,107,131,0.0,47.6,26.2,acbba_entry:131;collision_intent:54;state:53,0.3500000000000001,0.21226415094339623,146,42.6509,0.6334,16.0285,0.4222,146,26.6224,0.2744,completed
6,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,47.61755969661375,47.61755969661375,0,0,0,39,28,43,0,2,0,0,0,0.0,0,335,0,168,501,0,42,126,85,83,0.0,33.6,16.6,acbba_entry:83;collision_intent:42;state:43,0.6499999999999999,0.4709302325581395,260,53.4567,0.657,18.5231,0.4309,260,34.9336,0.3219,completed
7,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,38.07906955029599,38.07906955029599,0,0,0,50,23,54,0,5,0,0,0,0.0,0,241,0,234,699,0,53,181,107,127,0.0,46.8,25.4,acbba_entry:127;collision_intent:53;state:54,0.6499999999999999,0.287037037037037,155,46.5188,0.6807,18.0292,0.4562,155,28.4896,0.2377,completed
8,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,34.738798901462694,34.738798901462694,0,0,0,46,15,49,1,3,0,0,0,0.0,0,221,0,210,627,0,52,158,102,108,0.0,42.0,21.6,acbba_entry:108;collision_intent:52;state:50,0.3500000000000001,0.15816326530612246,146,35.8128,0.6925,13.9352,0.4616,146,21.8776,0.4543,completed
9,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,34.90700316296677,34.90700316296677,0,0,0,49,21,53,0,3,0,0,0,0.0,0,218,0,198,591,0,53,145,106,92,0.0,39.6,18.4,acbba_entry:92;collision_intent:53;state:53,0.3500000000000001,0.3160377358490567,129,38.4295,0.6382,14.5891,0.405,129,23.8404,0.2332,completed
10,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,40.028640441867395,40.028640441867395,0,0,0,35,24,39,0,1,0,0,0,0.0,0,277,0,174,519,0,38,136,77,97,0.0,34.8,19.4,acbba_entry:97;collision_intent:38;state:39,0.44999999999999996,0.4294871794871795,217,46.8115,0.7183,16.1084,0.4528,217,30.7031,0.2911,completed
11,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,36.54211775104435,36.54211775104435,0,0,0,39,22,43,0,2,0,0,0,0.0,0,246,0,183,546,0,45,138,88,95,0.0,36.6,19.0,acbba_entry:95;collision_intent:45;state:43,0.44999999999999996,0.3313953488372092,182,47.0507,0.6357,15.9011,0.4304,182,31.1496,0.3227,completed
12,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,48.22050038162896,48.22050038162896,0,0,0,42,29,46,0,2,0,0,0,0.0,0,333,0,162,483,0,45,117,91,71,0.0,32.4,14.2,acbba_entry:71;collision_intent:45;state:46,0.3500000000000001,0.44565217391304346,257,54.4333,0.4141,17.7482,0.2645,257,36.6851,0.2158,completed
13,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,41.786982640069624,41.786982640069624,0,0,0,44,25,48,0,1,0,0,0,0.0,0,281,0,185,552,0,51,134,99,86,0.0,37.0,17.2,acbba_entry:86;collision_intent:51;state:48,0.44999999999999996,0.35416666666666674,202,53.882,0.6225,18.0366,0.3962,202,35.8454,0.2865,completed
14,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,39.863391958512246,39.863391958512246,0,0,0,60,24,64,0,1,0,0,0,0.0,0,240,0,199,594,0,63,136,127,72,0.0,39.8,14.4,acbba_entry:72;collision_intent:63;state:64,0.44999999999999996,0.1796875,129,37.6101,0.5961,13.6929,0.3822,129,23.9172,0.2203,completed
15,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,31.723961312932353,31.723961312932353,0,0,0,58,19,62,0,1,0,0,0,0.0,0,176,0,205,612,0,61,144,123,82,0.0,41.0,16.4,acbba_entry:82;collision_intent:61;state:62,0.1499999999999999,0.16129032258064524,76,22.7361,0.6505,8.7883,0.418,76,13.9478,0.298,completed
16,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,40.17118437664145,40.17118437664145,0,0,0,63,20,67,0,10,0,0,0,0.0,0,240,0,344,1029,0,68,276,135,209,0.0,68.8,41.8,acbba_entry:209;collision_intent:68;state:67,0.1499999999999999,0.10820895522388052,146,47.2993,1.2034,20.7052,0.6739,146,26.5941,0.5295,completed
17,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,34.574583674661916,34.574583674661916,0,0,0,47,21,50,1,1,0,0,0,0.0,0,218,0,167,498,0,51,116,102,65,0.0,33.4,13.0,acbba_entry:65;collision_intent:51;state:51,0.3500000000000001,0.32000000000000006,128,36.8161,0.606,13.1539,0.3871,128,23.6622,0.226,completed
18,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,31.13910279745929,31.13910279745929,0,0,0,39,19,43,0,3,0,0,0,0.0,0,200,0,175,522,0,43,132,86,89,0.0,35.0,17.8,acbba_entry:89;collision_intent:43;state:43,0.44999999999999996,0.2848837209302326,137,36.1343,0.6751,13.2741,0.4721,137,22.8602,0.3669,completed
19,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,56.28411538347962,56.28411538347962,0,0,0,42,33,46,0,0,0,0,0,0.0,0,400,0,166,495,0,45,121,91,75,0.0,33.2,15.0,acbba_entry:75;collision_intent:45;state:46,0.44999999999999996,0.48913043478260865,320,67.0241,0.7549,22.5394,0.542,320,44.4847,0.3039,completed
20,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,31.372870418489434,31.372870418489434,0,0,0,47,17,51,0,0,0,0,0,0.0,0,190,0,192,573,0,52,140,103,89,0.0,38.4,17.8,acbba_entry:89;collision_intent:52;state:51,0.3500000000000001,0.2107843137254901,108,24.8347,0.4295,9.4145,0.2751,108,15.4202,0.2381,completed
21,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,30.959052029886706,30.959052029886706,0,0,0,55,19,56,3,6,0,0,0,0.0,0,177,0,235,702,0,59,176,118,117,0.0,47.0,23.4,acbba_entry:117;collision_intent:59;state:59,0.1499999999999999,0.1517857142857142,84,26.4431,0.6579,10.8465,0.4557,84,15.5966,0.2378,completed
22,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,51.8281282426898,51.8281282426898,0,0,0,57,31,61,0,3,0,0,0,0.0,0,342,0,234,699,0,61,173,122,112,0.0,46.8,22.4,acbba_entry:112;collision_intent:61;state:61,0.44999999999999996,0.3729508196721312,238,67.1464,0.6405,25.0225,0.4105,238,42.1239,0.2534,completed
23,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,25.021558304358035,25.021558304358035,0,0,0,47,14,51,0,1,1,1,0,0.0,0,140,0,219,654,0,54,165,105,114,0.0,43.8,22.8,acbba_entry:114;collision_intent:54;state:51,0.3500000000000001,0.10294117647058831,65,21.6299,0.6508,9.5319,0.4219,65,12.098,0.2761,completed
24,known_visit,ACBBA,ideal,1.0,19,361,4,5,targets_5_acbba_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,5,True,31.83031672201688,31.83031672201688,0,0,0,43,19,47,0,2,0,0,0,0.0,0,201,0,179,534,0,46,133,93,86,0.0,35.8,17.2,acbba_entry:86;collision_intent:46;state:47,0.44999999999999996,0.3351063829787233,125,36.4065,0.6524,13.6942,0.4166,125,22.7123,0.2711,completed
